Firm,Year,red,blue,Employment,MarketCap,num_days_nxt,total_return_nxt,num_days,total_return,sectorNo,sectorNote,MarketLeader,n_competitor,n_closecomp,CloseLeader,CloseCompetitor,n_investment,estimated_USD,estimated_TL,D,DeltaD,have_inv
KNFRT,1998,0,0,133,5400000000000,236,0.7741162430936122,247,-0.08096906253366709,47,meyve sebze,FALSE,4,2,1,TRUE,0,0,0,0,NA,FALSE
KONYA,1998,0,0,177,9259536000000,236,1.1995101429485557,247,0.2782182128717705,20,cimento,FALSE,16,3,0,TRUE,2,3732254.749913359,1193116,0,NA,TRUE
KORDS,1998,0,1,639,78671250000000,235,1.639868747954952,246,-0.006079041309611566,59,polyester sentetikip,FALSE,5,1,1,TRUE,3,51518302.0137403,30820041,1,NA,TRUE
KOTKS,1998,0,0,837,9828000000000,234,-0.038466280827794797,247,1.4112912917083982,62,son giyilecek clothes tekstil,FALSE,12,3,0,TRUE,1,19142.92669825314,4950,0,NA,TRUE
KOYTS,1998,0,0,403,125e14,80,-0.2017396426510567,247,-1.570217199280819,13,ara ureticiler tekstil,FALSE,12,0,1,FALSE,0,0,0,0,NA,FALSE
KRSTL,1998,0,0,197,24000000000000,236,0.6411874416292346,247,0.45742484703887454,38,"icecekler, kola meyve suyu etc",TRUE,2,0,1,FALSE,0,0,0,0,NA,FALSE
KRTEK,1998,0,0,787,18486000000000,236,1.1033238707594515,244,-0.7059482044154552,25,dogal ip tekstil,FALSE,6,2,0,TRUE,2,514708.9490260396,346099343469,0,NA,TRUE
KUTPO,1998,0,0,1894,5616000000000,236,0.8580218237501792,247,-0.20409535634351528,60,seramik porselen,FALSE,4,1,0,TRUE,0,0,0,0,NA,FALSE
LUKSK,1998,0,1,172,7800000000000,236,0.9850575891212463,247,-1.275829829862893,13,ara ureticiler tekstil,FALSE,12,5,0,TRUE,0,0,0,1,NA,FALSE
MAALT,1998,0,1,233,2280000000000,236,1.0628942060660327,247,-0.05129329438755015,49,otel restoran,FALSE,5,1,1,TRUE,0,0,0,1,NA,FALSE
MAKTK,1998,0,0,61,20813182311796.875,236,0.843531377591727,247,-1.0965910367878065,66,takim tezgahlari uretimi,TRUE,3,1,0,TRUE,2,950804.0319257609,245860,0,NA,TRUE
MARET,1998,0,1,247,777e13,236,1.9503644994046931,247,-0.3499110499834055,30,et urunleri,FALSE,6,1,1,TRUE,1,19336.28959419509,5000,1,NA,TRUE
MDRNU,1998,0,0,1250,1125e13,236,0.9825401174153559,247,0.6406700663169618,30,et urunleri,TRUE,6,1,0,TRUE,0,0,0,0,NA,FALSE
MEDYA,1998,0,1,166,1457e14,236,1.7509374747077997,247,-0.7722538441270093,8,Holdingler ve yatirim sirketleri,TRUE,16,1,0,TRUE,0,0,0,1,NA,FALSE
MEGES,1998,0,1,135,5800000000000,234,0.2612154992636181,247,0.7326980927005237,17,boya,FALSE,7,0,1,FALSE,0,0,0,1,NA,FALSE
MEMSA,1998,0,0,1513,8415000000000,236,0.6346509738783367,247,-0.8109302162163288,62,son giyilecek clothes tekstil,FALSE,12,4,0,TRUE,1,124912.4307785003,32300,0,NA,TRUE
MERKO,1998,0,0,299,5548800000000,236,1.2527629684953676,247,0.1625189294977749,47,meyve sebze,FALSE,4,2,0,TRUE,3,64092.06548891905,16573,0,NA,TRUE
MIGRS,1998,0,1,5353,201450000000000,236,1.2097082319332864,247,0.47101678993878615,55,perakendeciler,TRUE,5,1,0,TRUE,0,0,0,1,NA,FALSE
MILYT,1998,0,1,40,105769125000000,236,1.3866266740785005,247,-0.7858882322580613,7,Gazetler,FALSE,4,0,1,FALSE,0,0,0,1,NA,FALSE
MIPAZ,1998,0,1,90,21980160000000,236,2.4119749191351607,247,-0.400759217070751,55,perakendeciler,FALSE,5,0,1,FALSE,0,0,0,1,NA,FALSE
MMART,1998,1,0,780,5400000000000,236,1.2171118054255843,247,-0.5481751443590945,49,otel restoran,FALSE,5,1,0,TRUE,9,52061397.502418086,30455782,0,NA,TRUE
MRDIN,1998,1,0,188,13452480000000,236,1.6353912864502647,247,0.5395973868479169,20,cimento,FALSE,16,3,0,TRUE,1,2423997.263528296,626800,0,NA,TRUE
MRSHL,1998,0,1,608,64944000000000,233,1.4974708852519236,237,-0.04003875453455309,17,boya,FALSE,7,1,1,TRUE,1,1000000,258581.15,1,NA,TRUE
MUTLU,1998,0,0,588,7470000000000.001,236,1.5114978702559545,247,-0.7299611536826567,1,Araba,FALSE,8,3,0,TRUE,0,0,0,0,NA,FALSE
MYZYO,1998,1,0,3,562500000000,236,1.2611312181658823,247,-0.4322361970859725,46,menkul kiymet yatirim ortakliklari,FALSE,14,5,0,TRUE,0,0,0,0,NA,FALSE
MZHLD,1998,0,0,24,6500000000000,236,1.0689365205219945,247,-0.801298482558902,8,Holdingler ve yatirim sirketleri,FALSE,16,2,1,TRUE,0,0,0,0,NA,FALSE
NERGS,1998,0,0,115,14e16,22,-0.9740495660263484,247,-0.534158148092434,8,Holdingler ve yatirim sirketleri,FALSE,16,1,1,TRUE,0,0,0,0,NA,FALSE
NETAS,1998,0,1,1239,525404880000000,236,2.5272648584033517,247,-1.0450669139708406,15,aselsanlike,TRUE,3,0,1,FALSE,0,0,0,1,NA,FALSE
NIGDE,1998,0,0,149,5040000000000,236,1.4475900747347263,246,0.3778380632018479,20,cimento,FALSE,16,2,0,TRUE,1,1546903.167535607,400000,0,NA,TRUE
NTHOL,1998,0,1,48,62974800000000,236,1.3153997096896548,247,-1.0404947714368913,8,Holdingler ve yatirim sirketleri,FALSE,16,1,1,TRUE,0,0,0,1,NA,FALSE
NTTUR,1998,0,0,965,95564700000000,236,0.85161752153172,247,-1.3581234841531942,49,otel restoran,TRUE,5,0,1,FALSE,0,0,0,0,NA,FALSE
OKANT,1998,0,1,228,1620000000000,230,1.077932083430571,247,-0.8622235106038796,62,son giyilecek clothes tekstil,FALSE,12,2,1,TRUE,0,0,0,1,NA,FALSE
OLMKS,1998,1,0,469,12196800000000,236,1.4634839998110212,247,-0.8382472491094088,53,paper products,FALSE,9,3,0,TRUE,0,0,0,0,NA,FALSE
OTKAR,1998,0,1,494,16800000000000,236,1.7693142225770062,247,0.010362787035547605,1,Araba,FALSE,8,1,0,TRUE,0,0,0,1,NA,FALSE
OTOSN,1998,0,1,3453,257612500000000,236,2.07940054252031,247,-1.0190749030333321,1,Araba,TRUE,8,1,0,TRUE,0,0,0,1,NA,FALSE
OZFIN,1998,0,0,9,5970240000000,236,1.123335017336964,247,-1.292031344352522,4,"Factoring, finansal kiralama",FALSE,10,5,0,TRUE,0,0,0,0,NA,FALSE
PARSN,1998,0,0,493,16200000000000,236,0.9642999510605135,247,-0.5871285319497987,45,makinacilar genel,FALSE,2,0,1,FALSE,0,0,0,0,NA,FALSE
PASTA,1998,0,0,208,675e13,236,1.1869366171733713,162,-0.41888812844030454,18,bugday ve urunleri,TRUE,2,0,1,FALSE,3,20188169.168556947,5220280,0,NA,TRUE
PENGD,1998,0,0,525,7280000000000,236,0.7632234474244947,177,0.45198512374305755,51,"other products, superfreshlike",FALSE,5,1,1,TRUE,0,0,0,0,NA,FALSE
PETKM,1998,0,0,5538,14625e12,236,1.804132315248821,247,0.19025080509531356,56,petrol rafinerisi,TRUE,2,0,1,FALSE,5,3730743.714304,964700,0,NA,TRUE
PIMAS,1998,0,0,352,50625000000000,236,1.3971850317972316,247,-0.9708147257951449,58,plastik,TRUE,4,0,1,FALSE,4,993098.6183375111,460000,0,NA,TRUE
PINSU,1998,0,1,229,5535337500000,236,0.970357953144432,247,-0.013463541733358841,38,"icecekler, kola meyve suyu etc",FALSE,2,0,1,FALSE,1,773451.5837678036,200000,1,NA,TRUE
PKENT,1998,0,0,90,881280000000,212,0.9242229021713164,243,0.385662480811985,49,otel restoran,FALSE,5,0,1,FALSE,0,0,0,0,NA,FALSE
PNSUT,1998,0,1,887,49945612500000,236,2.120195558322949,247,-0.5191190417210219,64,sut urunleri,TRUE,1,0,1,FALSE,1,270708.0543187312,70000,1,NA,TRUE
PNUN,1998,0,0,49,888750000000000,236,0.831837122431816,247,-0.005240179578771986,18,bugday ve urunleri,FALSE,2,0,1,FALSE,0,0,0,0,NA,FALSE
POLYL,1998,0,0,1031,74e14,22,-0.2876820724517808,247,-1.241366167802572,59,polyester sentetikip,FALSE,5,1,1,TRUE,0,0,0,0,NA,FALSE
PRKTE,1998,0,1,227,27600000000000,236,1.023058707299859,246,-2.0916901637560312,9,KomurCikarma,TRUE,1,0,1,FALSE,5,1621763.5540801992,638600,1,NA,TRUE
PRTAS,1998,1,0,124,741000000000,236,1.741115736409297,247,0.6176781160651805,17,boya,FALSE,7,0,1,FALSE,1,444208.713589525,114864,0,NA,TRUE
PTOFS,1998,0,0,6182,385000000000000,236,2.1695355635202587,244,-0.22002443309510566,57,petrol ssatisi,TRUE,2,0,1,FALSE,3,7175744.464005979,4376000,0,NA,TRUE
RAKSE,1998,1,1,694,825000000000000,233,0.13244167459607864,247,-0.3184537311185346,28,elektronik kablo etc,FALSE,6,0,1,FALSE,1,4257.850968641758,1101000000,1,NA,TRUE
RANTL,1998,0,1,32,7830000000000,236,1.3807344121753569,247,-0.6295478169813276,4,"Factoring, finansal kiralama",FALSE,10,5,0,TRUE,0,0,0,1,NA,FALSE
RAYSG,1998,0,1,181,9726885000000,236,1.5553706911638292,247,-0.9242833373150026,61,sigorta sirketleri,FALSE,7,0,1,FALSE,0,0,0,1,NA,FALSE
RKSEV,1998,1,0,329,2040000000000,234,-0.19035372849121857,247,-0.5951667721997416,3,Beyazesya,FALSE,7,1,1,TRUE,0,0,0,0,NA,FALSE
SABAH,1998,0,1,431,48675e12,236,1.224009846191838,247,-0.48022518331727326,7,Gazetler,TRUE,4,0,1,FALSE,0,0,0,1,NA,FALSE
SAHOL,1998,0,1,216,16875e11,236,1.8760706301495296,247,-0.15267079802911132,8,Holdingler ve yatirim sirketleri,FALSE,16,2,0,TRUE,0,0,0,1,NA,FALSE
SAPAZ,1998,0,1,43,775000000000000,236,1.088413513432279,247,0.41606847041582995,6,Gazete dagitanlar,TRUE,1,0,1,FALSE,0,0,0,1,NA,FALSE
SARKY,1998,0,0,511,22113000000000,236,1.4141365197065994,247,-0.3686884333094629,41,islenmis metal celik etc,FALSE,3,0,1,FALSE,2,2900443.439129263,750000,0,NA,TRUE
SASA,1998,1,0,3304,84717500000000,236,2.1789892409474527,247,-1.055823569746012,59,polyester sentetikip,FALSE,5,1,0,TRUE,10,28273629.573855516,11033490,0,NA,TRUE
SIFAS,1998,0,0,1749,1325e13,22,-0.28030196515415895,247,-1.2623700375492275,59,polyester sentetikip,TRUE,5,1,0,TRUE,0,0,0,0,NA,FALSE
SISE,1998,0,1,365,375375000000000,236,1.8781284369705016,247,-0.7025982042511882,8,Holdingler ve yatirim sirketleri,FALSE,16,4,0,TRUE,0,0,0,1,NA,FALSE
SKBNK,1998,0,0,3188,17150000000000.002,236,1.0550542714352558,247,0.3810938439918019,2,Bankalar,FALSE,16,1,1,TRUE,1,8236048.915398511,2129687,0,NA,TRUE
SKTAS,1998,0,1,1433,4032000000000,235,1.0963771615611118,246,-0.7375378075251104,13,ara ureticiler tekstil,FALSE,12,3,1,TRUE,2,9281419.005213644,2400000,1,NA,TRUE
SMENS,1998,0,1,953,20160000000000,236,1.8209717868494548,245,-0.2876820724517788,28,elektronik kablo etc,FALSE,6,0,1,FALSE,1,2320354.751303411,600000,1,NA,TRUE
SNPAM,1998,0,0,968,6887500000000,235,1.6479041932618972,247,-0.6220512588762137,62,son giyilecek clothes tekstil,FALSE,12,4,0,TRUE,0,0,0,0,NA,FALSE
SOKSA,1998,0,0,209,15552e11,110,-0.020202707317519497,185,-1.163150809805682,13,ara ureticiler tekstil,FALSE,12,0,1,FALSE,0,0,0,0,NA,FALSE
SONME,1998,0,0,806,13920000000000,234,1.1700712526502544,247,-1.1700712526502544,59,polyester sentetikip,FALSE,5,0,1,FALSE,0,0,0,0,NA,FALSE
SVGSH,1998,0,0,646,277424373492e5,225,-0.20223686649489636,247,-0.47546180485838274,36,hastane saglik,TRUE,1,0,1,FALSE,1,30139791.70562123,7793582,0,NA,TRUE
TACYO,1998,0,1,8,2520000000000,236,0.6777313156344151,244,0.4126881737522894,62,son giyilecek clothes tekstil,FALSE,12,3,0,TRUE,0,0,0,1,NA,FALSE
TATKS,1998,0,1,1221,26482500000000,236,1.1602909032398137,247,0.16626052971220973,51,"other products, superfreshlike",FALSE,5,0,1,FALSE,0,0,0,1,NA,FALSE
TBORG,1998,0,1,456,18759375000000,236,1.5670753827483255,247,-0.5642230545534412,10,Malt bira,FALSE,5,0,1,FALSE,1,299136.2672801169,77351,1,NA,TRUE
TEKST,1998,0,0,968,23800000000000,236,1.652559174687088,246,0.2637240028164687,2,Bankalar,FALSE,16,1,0,TRUE,0,0,0,0,NA,FALSE
TEZSN,1998,0,1,224,18200000000000,231,-0.21551962620354537,247,-1.2652338974695225,66,takim tezgahlari uretimi,FALSE,3,1,1,TRUE,0,0,0,1,NA,FALSE
THYAO,1998,0,1,11037,1305e12,236,1.72696059302304,247,-0.0732035866970756,37,havayolu,TRUE,2,0,1,FALSE,22,532552825.12048334,192040620,1,NA,TRUE
TIRE,1998,0,0,698,17331496710000,236,1.4524971314011037,247,-0.7294580166392131,53,paper products,FALSE,9,4,0,TRUE,1,1508230.588347217,390000,0,NA,TRUE
TKBNK,1998,0,0,913,310545810553487.5,236,2.037183861727552,247,0.506817602368452,2,Bankalar,FALSE,16,1,1,TRUE,0,0,0,0,NA,FALSE
TNSAS,1998,0,1,34,69000000000000,236,2.2784955414469823,247,0.3364923922878056,55,perakendeciler,FALSE,5,1,1,TRUE,3,1156334489491.2043,716786873003477100,1,NA,TRUE
TOASO,1998,0,1,5083,229320000000000,236,1.8122123469821592,247,-1.1812089252694928,1,Araba,FALSE,8,1,1,TRUE,2,117570789.6727971,30401590,1,NA,TRUE
TOFAS,1998,0,1,367,69369118e9,236,1.6927755223411225,247,-1.5858713237929152,52,oto saticisi,TRUE,1,0,1,FALSE,0,0,0,1,NA,FALSE
TOPFN,1998,0,1,43,9212940000000,236,1.3048368638262597,247,-0.5056424141131903,4,"Factoring, finansal kiralama",FALSE,10,6,0,TRUE,0,0,0,1,NA,FALSE
TPFAC,1998,0,0,35,17250000000000,236,1.5192428791360177,247,-0.602824144256628,4,"Factoring, finansal kiralama",FALSE,10,4,0,TRUE,0,0,0,0,NA,FALSE
TRKCM,1998,0,0,1587,127560000000000,236,1.9804630770078007,247,-1.1033722242304065,19,cam,TRUE,4,0,1,FALSE,7,86418299.89351444,22360950,0,NA,TRUE
TRNSK,1998,0,0,56,12415994054282,236,1.1093322313742984,247,-0.6113419967986993,8,Holdingler ve yatirim sirketleri,FALSE,16,2,0,TRUE,0,0,0,0,NA,FALSE
TSKB,1998,0,0,364,52000000000000,236,1.2812501204717344,247,-0.10770651165601075,2,Bankalar,FALSE,16,3,1,TRUE,0,0,0,0,NA,FALSE
TUDDF,1998,0,1,1298,58750000000000,235,1.9040194764132892,247,-0.4729101601181167,41,islenmis metal celik etc,FALSE,3,0,1,FALSE,2,9204073.846836861,2380000,1,NA,TRUE
TUKAS,1998,0,1,127,8800000000000,236,0.703748321673588,247,0.7433093254646738,51,"other products, superfreshlike",FALSE,5,1,0,TRUE,0,0,0,1,NA,FALSE
TUMTK,1998,0,0,NA,9570000000000,52,-0.5500463369192721,242,-1.287679914129986,13,ara ureticiler tekstil,FALSE,12,4,0,TRUE,0,0,0,0,NA,FALSE
TUPRS,1998,0,0,4422,1812736e9,232,1.4889871087470246,247,0.34567154581176124,56,petrol rafinerisi,FALSE,2,0,1,FALSE,17,4378573148.88216,5077074653,0,NA,TRUE
UCAK,1998,0,0,1470,26500000000000,236,0.8875174322337738,247,-0.025164739603259267,69,uck servisi,TRUE,1,0,1,FALSE,3,92566.68554533072,23936000000,0,NA,TRUE
UKIM,1998,0,0,1363,4653000000000,236,1.4171030204711617,247,-0.06597676761508048,62,son giyilecek clothes tekstil,FALSE,12,4,0,TRUE,0,0,0,0,NA,FALSE
UNTAR,1998,0,0,120,8900000000000,236,0.8313873455767917,247,0.9875014791488064,47,meyve sebze,TRUE,4,2,0,TRUE,0,0,0,0,NA,FALSE
UNYEC,1998,1,0,213,31847922283968,235,1.7226848112552,247,0.15072330660390332,20,cimento,FALSE,16,3,0,TRUE,2,11907725.62738551,3806626,0,NA,TRUE
USAK,1998,0,0,244,2155693849500.0002,236,0.6443570163905142,247,-0.2039121893863215,60,seramik porselen,FALSE,4,1,1,TRUE,0,0,0,0,NA,FALSE
UZEL,1998,0,1,2324,85100000000000,236,1.0975140855788081,247,-0.4619301140479124,45,makinacilar genel,TRUE,2,0,1,FALSE,0,0,0,1,NA,FALSE
VAKFN,1998,0,0,70,11340000000000,236,1.1216625335955241,247,-0.6697979414618814,4,"Factoring, finansal kiralama",FALSE,10,6,0,TRUE,0,0,0,0,NA,FALSE
VAKKO,1998,0,1,841,19375000000000,236,1.11341269947482,185,-0.7393600237150781,32,giyim magazası,FALSE,2,0,1,FALSE,0,0,0,1,NA,FALSE
VANET,1998,0,1,174,3240000000000,236,1.4231083342426065,152,0.6161861394238135,30,et urunleri,FALSE,6,0,1,FALSE,0,0,0,1,NA,FALSE
VESTL,1998,0,1,3513,71000000000000,236,1.6094379124341007,247,0.38171102210005675,28,elektronik kablo etc,FALSE,6,0,1,FALSE,1,97846014.68436503,25301135,1,NA,TRUE
VKFYT,1998,0,0,8,2650000000000,236,1.4841110285611119,247,-0.8703326413623209,46,menkul kiymet yatirim ortakliklari,FALSE,14,6,0,TRUE,0,0,0,0,NA,FALSE
VKING,1998,0,1,329,17430000000000,236,0.6456721665357571,247,0.14689094006763526,53,paper products,FALSE,9,4,0,TRUE,0,0,0,1,NA,FALSE
YABNK,1998,0,1,1755,324e14,231,0.7404000654104914,247,-0.09146517400877396,2,Bankalar,FALSE,16,1,1,TRUE,0,0,0,1,NA,FALSE
YASAS,1998,0,1,589,99792000000000,236,1.3565774868078,247,-0.34106756666212296,17,boya,FALSE,7,2,0,TRUE,0,0,0,1,NA,FALSE
YATAS,1998,0,0,NA,15440625000000,235,1.1378192710815869,247,-0.4096495245471822,48,mobilya matress tahta,FALSE,4,1,1,TRUE,6,10451868.478331061,8540676,0,NA,TRUE
YKBNK,1998,0,1,10864,1213244144594300,236,2.1114785557951223,247,-0.11632024385612372,2,Bankalar,FALSE,16,1,1,TRUE,2,46200000,11946449.13,1,NA,TRUE
YKFIN,1998,0,1,86,12457950000000,220,0.8174131853220489,231,1.4318206268364506,4,"Factoring, finansal kiralama",FALSE,10,5,0,TRUE,0,0,0,1,NA,FALSE
YKRYO,1998,1,0,3,2414250000000,236,1.64392408850527,247,-0.501552417803028,46,menkul kiymet yatirim ortakliklari,FALSE,14,6,0,TRUE,0,0,0,0,NA,FALSE
YUNSA,1998,1,0,760,10440000000000,236,1.3200317761873144,247,-0.3133596608292917,13,ara ureticiler tekstil,FALSE,12,4,0,TRUE,0,0,0,0,NA,FALSE
ABANA,1999,1,1,19,1506600000000,246,-0.43630393807259593,235,1.8268203133132386,28,elektronik kablo etc,FALSE,6,0,1,FALSE,1,262796.2763726665,110000,1,0,TRUE
ADANA,1999,1,0,556,104069778925600,246,-0.7874612000875297,235,1.8533857231145907,20,cimento,FALSE,18,5,0,TRUE,5,41154455.60509535,20045468,0,0,TRUE
ADEL,1999,1,1,212,4349999999999.9995,246,-0.05943601747888917,236,1.1759340602714161,65,tahta urunleri kibrit kalem,FALSE,2,1,1,TRUE,1,367692.6046153452,153907,1,0,TRUE
AFYON,1999,0,0,134,4020000000000,246,-0.0021038459693167866,236,1.2031193519533754,20,cimento,FALSE,18,1,0,TRUE,0,0,0,0,0,FALSE
AGIDA,1999,0,1,981,4521825e10,246,0.13266781424790874,236,1.1525128673470917,54,pastry food and biscuits etc,TRUE,3,0,1,FALSE,0,0,0,1,0,FALSE
AKALT,1999,0,1,2271,5544652568750,246,-0.2957142441490455,236,1.671313316152186,62,son giyilecek clothes tekstil,FALSE,12,6,0,TRUE,2,2239139.112094554,1118938,1,0,TRUE
AKBNK,1999,0,1,8383,800000000000000,246,-0.619975168448986,236,1.6213565138578787,2,Bankalar,FALSE,17,2,0,TRUE,0,0,0,1,0,FALSE
AKCNS,1999,0,0,951,201673337981200,246,-0.5244209768536219,236,1.5826610941737203,20,cimento,FALSE,18,4,0,TRUE,5,14714015.884446591,6738933,0,0,TRUE
AKFIN,1999,0,0,46,7874605147500,246,0.05630059864779785,236,1.7559397251270108,4,"Factoring, finansal kiralama",FALSE,11,4,0,TRUE,0,0,0,0,-1,FALSE
AKGRT,1999,0,1,338,324000000000000,246,-0.08994195176863773,236,1.9485618070495456,61,sigorta sirketleri,FALSE,8,1,0,TRUE,0,0,0,1,0,FALSE
AKIPD,1999,0,1,1609,5022401670000,246,-0.5203043677205383,236,1.6216135398202962,13,ara ureticiler tekstil,FALSE,11,3,0,TRUE,0,0,0,1,0,FALSE
AKSA,1999,0,1,628,37739481500000,246,-0.2974960251364227,225,1.9036773854320368,17,boya,FALSE,8,1,1,TRUE,1,11817231.83136143,4946400,1,0,TRUE
AKTAS,1999,0,0,481,82e15,110,0.5076188155206705,155,0.15382367170603928,28,elektronik kablo etc,TRUE,6,0,1,FALSE,0,0,0,0,0,FALSE
ALARK,1999,0,1,45,569500000000000,246,-0.1718304348678576,236,2.25365438570587,8,Holdingler ve yatirim sirketleri,FALSE,18,4,0,TRUE,0,0,0,1,0,FALSE
ALCAR,1999,0,1,780,19237500000000,246,-0.3998316944302307,236,1.4463547883104868,3,Beyazesya,FALSE,7,0,1,FALSE,1,11391024.05222612,4768000,1,NA,TRUE
ALCTL,1999,0,1,701,26500000000000,246,-0.5248118657407308,236,2.2273515268803816,15,aselsanlike,FALSE,4,2,1,TRUE,4,7762616.7003982505,2007266.353398185,1,0,TRUE
ALFA,1999,0,0,NA,2672e12,246,0.9286967863832682,236,1.3425410567921956,14,araci kurumlar,TRUE,3,0,1,FALSE,0,0,0,0,0,FALSE
ALNTF,1999,0,1,678,19742500000000,246,-0.6706002137914293,236,1.8589333264821228,2,Bankalar,FALSE,17,1,1,TRUE,0,0,0,1,0,FALSE
ALTIN,1999,0,1,1612,9546284160000,246,-0.45366720992604204,236,1.5297839726286926,62,son giyilecek clothes tekstil,FALSE,12,4,0,TRUE,1,5800886.878258527,1500000,1,0,TRUE
ANACM,1999,0,0,809,9804000000000,246,-0.4268792026119821,236,1.74835754863178,19,cam,FALSE,5,1,0,TRUE,0,0,0,0,0,FALSE
ANBRA,1999,0,1,45,267036e11,137,0.23488015660605477,236,1.3494723643879167,10,Malt bira,FALSE,5,0,1,FALSE,0,0,0,1,0,FALSE
ANSGR,1999,0,0,308,43800000000000,246,-0.3100699246911349,236,1.842406881014615,61,sigorta sirketleri,FALSE,8,0,1,FALSE,1,1547251.220748303,400090,0,-1,TRUE
APEKS,1999,0,0,125,20475e12,149,-0.09878374843128324,230,0.04301738508369102,51,"other products, superfreshlike",FALSE,6,0,1,FALSE,0,0,0,0,0,FALSE
ARAT,1999,0,0,872,23250000000000,246,-0.9555114450274382,236,0.8935862105509229,62,son giyilecek clothes tekstil,FALSE,12,2,0,TRUE,0,0,0,0,-1,FALSE
ARCLK,1999,0,1,6394,367640000000000,246,-0.7117313213745077,236,1.8409842210564613,3,Beyazesya,TRUE,7,0,1,FALSE,1,860060.5408559993,360000,1,0,TRUE
ARFYO,1999,0,0,3,346907400000,245,-0.7588270895401985,236,2.3167697279860016,46,menkul kiymet yatirim ortakliklari,FALSE,16,11,0,TRUE,0,0,0,0,0,FALSE
ARSAN,1999,0,1,1089,28980000000000,246,-0.3875919833415424,236,1.486205272010152,29,entegre her seviye tekstil,TRUE,3,0,1,FALSE,0,0,0,1,0,FALSE
ASELS,1999,0,0,2849,71500000000000,246,-0.4828657716255835,236,2.389521811262001,15,aselsanlike,TRUE,4,1,0,TRUE,0,0,0,0,0,FALSE
ASLAN,1999,0,0,201,282729852240000,246,0.12875274676719295,236,1.4511204508085394,20,cimento,FALSE,18,2,0,TRUE,3,3165302.886963517,1470034,0,0,TRUE
ASUZU,1999,1,1,732,25694168500000,246,-0.2267733193647875,236,1.3866808009955525,1,Araba,FALSE,9,0,1,FALSE,0,0,0,1,0,FALSE
ATAYO,1999,0,1,2,962500000000,246,-0.5579724021916929,228,1.373222279552539,5,GYOlar fln,FALSE,2,1,1,TRUE,0,0,0,1,0,FALSE
ATEKS,1999,0,1,1724,3727500000000,246,-0.205992044405064,236,1.5779617803320802,29,entegre her seviye tekstil,FALSE,3,0,1,FALSE,0,0,0,1,0,FALSE
ATLAS,1999,0,1,5,506220000000,245,0.280740971821711,236,2.031710138858643,46,menkul kiymet yatirim ortakliklari,FALSE,16,8,0,TRUE,0,0,0,1,0,FALSE
ATSYO,1999,1,0,3,229500000000,245,-0.3754633917892628,236,1.6665963262740493,46,menkul kiymet yatirim ortakliklari,FALSE,16,6,0,TRUE,0,0,0,0,0,FALSE
AVRSY,1999,0,1,2,485114400000,245,1.0198909459205097,226,1.0895624531481913,46,menkul kiymet yatirim ortakliklari,FALSE,16,8,0,TRUE,0,0,0,1,0,FALSE
AYCES,1999,0,1,181,3018600000000,246,-0.3816919185522015,222,0.6960499402179083,49,otel restoran,FALSE,5,3,0,TRUE,2,121244.64569011655,50750,1,0,TRUE
AYGAZ,1999,0,1,656,210000000000000,246,-0.07640938437188335,236,1.6300243668425065,31,gaz,TRUE,1,0,1,FALSE,13,8411402.363463154,5214108,1,0,TRUE
BAGFS,1999,0,0,443,25000000000000,246,-0.6252304521734728,236,0.8880718923100375,33,gubre,FALSE,4,2,0,TRUE,2,18562760.665268905,4799980,0,0,TRUE
BAKAB,1999,0,1,341,16799999999999.998,246,-0.29334780998745824,234,1.1507660423506687,53,paper products,FALSE,9,4,0,TRUE,2,147524.27332738318,61750,1,0,TRUE
BANVT,1999,0,1,1778,202500000000000,246,-0.2969426055611746,236,1.5917839720035716,30,et urunleri,FALSE,7,0,1,FALSE,7,157166496.48055893,157584605,1,0,TRUE
BEKO,1999,0,1,1728,43990000000000,246,-0.7926442753788451,236,1.8716922268059724,3,Beyazesya,FALSE,7,0,1,FALSE,6,10566.799367239124,4423,1,0,TRUE
BERDN,1999,0,0,1106,5070000000000,240,-1.6441234704219907,236,1.2192402764567243,62,son giyilecek clothes tekstil,FALSE,12,7,0,TRUE,0,0,0,0,0,FALSE
BFREN,1999,0,0,193,7528550400000,246,-0.25761633393975547,236,1.1651329710096738,1,Araba,FALSE,9,3,0,TRUE,0,0,0,0,0,FALSE
BISAS,1999,0,0,310,10800000000000,243,-0.5146644000731565,194,-0.07629159616275363,29,entegre her seviye tekstil,FALSE,3,0,1,FALSE,0,0,0,0,0,FALSE
BOLUC,1999,1,0,299,27867174533500,246,-0.515244004427819,236,1.7670519534686706,20,cimento,FALSE,18,5,0,TRUE,3,3484059.484814149,2006666,0,-1,TRUE
BOSSA,1999,0,0,2882,29250000000000,246,-0.7219212089275899,236,1.6156080063475318,62,son giyilecek clothes tekstil,TRUE,12,1,0,TRUE,4,756265.5679170279,316554,0,0,TRUE
BRISA,1999,0,1,1218,52837312500000,246,-0.378657557547188,235,1.5865716871243443,44,lastikler,FALSE,2,1,1,TRUE,0,0,0,1,0,FALSE
BRMEN,1999,0,0,1438,5584500000000,242,0.17394714298546632,235,0.7971363940841174,25,dogal ip tekstil,FALSE,6,3,0,TRUE,1,1433434.234759999,600000,0,0,TRUE
BROVA,1999,0,0,48,1728000000000,246,0.34092758697109504,236,2.176500609898365,39,insaat isleri,FALSE,3,0,1,FALSE,0,0,0,0,0,FALSE
